age,job,marital,education,default,balance,housing,loan,day_of_week,month,duration,campaign,pdays,previous,y
32,management,single,tertiary,no,-15,no,no,11,may,243,2,57,2,yes
30,retired,married,secondary,no,803,no,no,23,aug,741,1,-1,0,yes
33,management,single,tertiary,no,57,yes,yes,20,nov,127,3,211,3,no
31,services,married,secondary,no,-59,yes,no,17,nov,245,2,164,2,no
56,technician,married,secondary,no,2581,yes,no,29,jan,83,1,183,1,no
29,technician,married,secondary,no,-11,yes,yes,20,apr,59,1,278,1,no
33,management,single,tertiary,no,258,no,no,26,may,224,2,-1,0,no
35,admin.,single,secondary,no,3963,yes,no,23,nov,166,1,-1,0,no
47,self-employed,married,secondary,no,833,yes,no,13,may,690,4,-1,0,no
56,admin.,married,secondary,no,3000,yes,no,12,jul,157,1,-1,0,yes
55,management,married,tertiary,no,1197,yes,yes,17,nov,319,1,95,2,no
36,blue-collar,married,primary,no,3,yes,no,2,jul,468,1,-1,0,no
46,entrepreneur,married,secondary,no,5,yes,no,21,jul,388,8,-1,0,no
43,technician,married,secondary,no,997,yes,no,12,may,449,2,185,1,no
55,blue-collar,married,secondary,no,739,yes,no,13,may,215,5,-1,0,no
27,technician,single,secondary,no,1597,yes,no,18,apr,101,1,-1,0,no
45,admin.,married,secondary,no,1123,no,no,18,jul,159,1,-1,0,no
46,services,married,secondary,no,26,no,no,30,apr,83,4,-1,0,no
45,management,married,tertiary,no,595,no,no,10,jul,185,1,-1,0,no
42,management,married,tertiary,no,3742,no,no,22,oct,149,1,-1,0,yes
59,retired,married,secondary,no,690,no,no,22,nov,483,3,-1,0,no
58,management,married,tertiary,no,1503,no,no,23,may,829,3,-1,0,yes
43,services,married,secondary,no,187,yes,no,3,jun,129,3,-1,0,no
45,technician,married,secondary,no,268,no,no,8,feb,202,1,-1,0,no
38,admin.,married,secondary,no,74,no,no,9,may,300,4,-1,0,no
47,technician,married,secondary,no,81,no,no,18,jun,137,3,-1,0,no
55,services,married,secondary,no,344,yes,no,29,aug,103,2,-1,0,no
56,blue-collar,married,primary,no,3411,no,no,9,aug,152,1,-1,0,no
32,technician,married,secondary,no,222,yes,no,20,jul,388,3,-1,0,no
50,technician,married,secondary,no,467,no,no,4,jun,67,5,-1,0,no
36,technician,single,secondary,no,532,no,no,6,jun,121,1,-1,0,no
35,admin.,married,secondary,no,975,no,no,6,jun,330,1,-1,0,no
35,admin.,married,secondary,no,54,yes,no,30,jan,43,2,-1,0,no
33,admin.,married,secondary,no,-170,yes,no,21,nov,72,2,-1,0,no
60,admin.,married,secondary,no,279,no,no,14,may,329,1,367,1,no
39,technician,married,secondary,no,524,yes,no,21,may,204,3,-1,0,no
52,blue-collar,married,secondary,no,295,yes,no,21,jul,188,2,-1,0,no
57,blue-collar,married,primary,no,4438,yes,no,30,may,870,4,-1,0,yes
42,technician,married,secondary,no,-236,yes,no,16,may,94,1,-1,0,no
41,management,married,tertiary,no,485,yes,no,5,aug,222,3,257,1,no
44,blue-collar,married,primary,no,273,yes,no,4,jun,525,7,-1,0,no
35,technician,married,secondary,no,-80,yes,no,6,may,69,10,-1,0,no
36,blue-collar,single,secondary,no,-79,yes,no,29,jan,230,1,162,1,no
44,services,married,secondary,no,67,yes,no,22,apr,858,3,-1,0,no
53,management,married,tertiary,no,-553,yes,no,21,may,165,1,-1,0,no
53,entrepreneur,married,secondary,no,66,yes,no,15,jul,108,1,-1,0,no
57,admin.,married,secondary,no,223,no,no,18,jul,68,4,-1,0,no
59,retired,married,secondary,no,449,no,no,16,jun,531,5,-1,0,no
40,management,married,tertiary,no,890,yes,no,17,jun,138,4,-1,0,no
46,management,married,tertiary,no,-91,yes,no,15,jul,185,2,-1,0,no
57,services,married,secondary,no,-236,no,no,15,may,205,4,-1,0,no
22,student,single,tertiary,no,685,yes,no,19,nov,115,2,-1,0,no
48,management,married,tertiary,no,57,yes,no,7,aug,554,5,-1,0,no
31,services,married,secondary,no,9,no,no,19,nov,97,1,-1,0,no
30,technician,single,secondary,no,171,no,no,28,aug,200,2,-1,0,no
42,unemployed,married,secondary,no,1790,yes,no,2,jun,353,1,-1,0,yes
45,blue-collar,married,primary,no,1871,no,no,3,jun,137,1,-1,0,no
37,blue-collar,married,secondary,no,329,yes,no,5,may,486,7,-1,0,no
41,technician,married,secondary,no,435,yes,no,19,nov,0,3,-1,0,no
26,technician,single,tertiary,no,1776,yes,no,19,may,88,1,-1,0,no
38,technician,married,secondary,no,18,yes,no,5,jun,6,1,-1,0,no
54,technician,married,secondary,no,37,yes,no,12,aug,74,6,-1,0,no
42,technician,married,secondary,no,-16,no,yes,28,aug,238,2,-1,0,no
37,services,married,secondary,no,2195,yes,no,11,may,165,1,131,1,no
30,unemployed,single,secondary,no,231,no,no,29,may,187,1,-1,0,no
50,entrepreneur,married,secondary,no,-238,no,no,6,jun,321,4,-1,0,no
48,management,married,tertiary,no,381,no,no,12,jun,250,2,-1,0,no
51,housemaid,married,secondary,no,-5,no,yes,20,jul,55,7,-1,0,no
31,management,single,tertiary,no,796,yes,no,7,may,156,1,-1,0,yes
46,management,married,tertiary,no,340,no,no,14,jun,86,7,-1,0,no
40,blue-collar,married,secondary,no,-38,yes,no,26,apr,155,2,289,1,no
50,management,married,tertiary,no,310,yes,no,6,may,477,1,-1,0,no
32,services,married,secondary,no,780,no,no,19,jun,170,5,-1,0,no
27,blue-collar,single,secondary,no,279,no,no,17,jun,219,2,-1,0,no
40,technician,married,secondary,no,-20,yes,no,20,jul,179,5,-1,0,no
33,technician,single,secondary,no,-266,no,no,8,jun,157,2,-1,0,no
32,blue-collar,married,primary,no,40,yes,no,11,may,292,2,-1,0,no
24,admin.,single,secondary,no,1213,yes,no,24,jul,160,1,-1,0,yes
57,blue-collar,married,secondary,no,193,yes,no,17,nov,111,1,53,2,no
34,management,married,tertiary,no,646,no,no,29,jul,149,3,-1,0,no
48,housemaid,married,primary,no,447,no,no,6,jun,183,3,-1,0,no
50,blue-collar,married,secondary,no,730,yes,no,21,apr,159,5,-1,0,no
33,services,married,secondary,no,23,yes,no,11,apr,101,5,-1,0,no
40,management,married,tertiary,no,4187,no,no,20,jun,128,2,-1,0,no
38,management,married,tertiary,no,302,no,no,6,jun,120,5,-1,0,no
47,blue-collar,married,primary,no,74,yes,no,17,may,243,5,-1,0,no
35,services,single,secondary,no,674,no,no,7,may,207,2,-1,0,no
40,technician,married,tertiary,no,264,yes,no,11,may,143,1,137,9,no
31,management,single,tertiary,no,59,no,no,23,aug,208,3,-1,0,no
35,technician,married,secondary,no,664,no,no,18,may,234,3,-1,0,no
31,services,single,secondary,no,2896,no,no,11,jul,184,1,-1,0,yes
49,admin.,married,secondary,no,14,yes,yes,28,nov,165,1,-1,0,no
35,technician,married,tertiary,no,15,no,no,26,jul,93,1,-1,0,no
35,technician,married,secondary,no,442,yes,no,29,may,137,3,-1,0,no
32,blue-collar,married,secondary,no,170,no,yes,4,jul,176,1,-1,0,no
50,admin.,married,secondary,no,666,yes,no,15,jul,249,1,-1,0,no
37,blue-collar,married,secondary,no,502,no,no,9,jun,195,6,-1,0,no
37,admin.,single,secondary,no,2516,no,no,18,jun,250,1,-1,0,yes
33,technician,single,secondary,no,2626,yes,no,24,jul,224,1,-1,0,yes
34,management,married,tertiary,no,-28,yes,no,4,feb,519,1,-1,0,no
40,self-employed,married,tertiary,no,274,yes,no,5,jun,488,7,-1,0,no
58,retired,married,primary,no,789,no,no,8,jul,133,1,-1,0,no
32,technician,single,secondary,no,153,no,no,24,nov,117,5,-1,0,no
29,admin.,single,secondary,no,592,yes,no,28,may,575,1,-1,0,no
46,management,married,tertiary,no,-24,no,no,29,jul,112,2,-1,0,no
35,admin.,married,secondary,no,108,yes,no,14,may,123,7,-1,0,no
32,self-employed,single,tertiary,no,2759,no,no,5,jun,122,2,-1,0,yes
34,services,married,secondary,no,-17,yes,yes,22,nov,74,3,54,1,no
72,blue-collar,married,primary,no,289,yes,no,14,apr,262,2,179,1,no
51,services,married,secondary,no,-9,no,yes,24,jul,147,1,-1,0,no
44,services,married,secondary,no,905,no,no,20,jun,188,3,-1,0,no
26,technician,married,secondary,no,502,yes,yes,17,jul,166,2,-1,0,no
57,blue-collar,married,primary,no,25,no,no,28,may,24,6,-1,0,no
46,unemployed,married,secondary,no,21,no,no,6,jun,130,4,-1,0,no
57,technician,married,secondary,no,404,yes,no,26,may,325,1,-1,0,no
29,management,single,tertiary,no,264,no,no,5,jun,131,2,-1,0,no
28,blue-collar,married,primary,no,64,yes,no,15,may,78,7,-1,0,no
33,technician,single,tertiary,no,-3,no,no,12,aug,391,4,-1,0,no
56,management,married,tertiary,no,431,yes,no,14,may,171,3,-1,0,no
37,admin.,married,secondary,no,620,no,no,21,oct,511,1,183,2,yes
37,technician,married,secondary,no,798,no,no,26,jun,383,1,-1,0,no
31,management,single,tertiary,no,242,no,no,12,aug,365,1,-1,0,no
29,unemployed,single,secondary,no,497,yes,no,30,jul,757,3,-1,0,no
55,blue-collar,married,primary,no,898,yes,no,6,may,185,1,-1,0,no
37,admin.,single,secondary,no,607,yes,no,12,may,715,1,-1,0,yes
31,technician,married,secondary,no,-21,yes,yes,17,jun,494,1,-1,0,no
33,technician,single,secondary,no,-34,yes,no,21,jul,263,1,-1,0,no
49,management,married,secondary,no,417,yes,yes,17,jan,159,3,299,2,no
28,management,single,tertiary,no,392,yes,no,31,nov,120,1,-1,0,no
55,retired,married,secondary,no,361,yes,no,28,may,75,5,-1,0,no
30,technician,single,secondary,no,26,no,yes,5,jul,191,5,-1,0,no
43,technician,married,secondary,no,-227,yes,no,14,may,89,1,-1,0,no
41,technician,married,secondary,no,49,yes,no,18,may,231,1,-1,0,no
44,technician,married,secondary,no,41,no,no,23,jun,148,4,-1,0,no
31,technician,single,secondary,no,116,yes,no,19,aug,396,1,-1,0,yes
44,self-employed,married,secondary,no,563,yes,no,20,aug,163,2,-1,0,no
43,entrepreneur,married,secondary,no,-145,no,no,30,may,637,2,-1,0,no
49,management,married,tertiary,no,297,yes,no,7,may,235,1,-1,0,no
32,technician,single,secondary,no,17,yes,no,16,nov,100,12,-1,0,no
32,management,married,tertiary,no,-73,yes,no,30,jan,214,2,258,1,no
58,management,married,tertiary,no,2966,no,no,29,jan,77,2,185,1,no
27,unemployed,married,secondary,no,356,no,no,7,aug,804,2,-1,0,yes
32,admin.,married,secondary,no,6,yes,no,8,may,182,2,-1,0,no
35,blue-collar,married,secondary,no,-224,no,no,18,nov,107,1,135,1,no
30,management,single,tertiary,no,227,yes,no,4,may,143,1,-1,0,no
44,services,married,secondary,no,60,yes,no,27,may,118,2,-1,0,no
37,management,married,tertiary,no,353,yes,no,23,apr,420,3,-1,0,no
56,technician,married,secondary,no,72,no,yes,29,jun,81,1,-1,0,no
34,blue-collar,married,secondary,no,420,yes,yes,29,jul,92,1,-1,0,no
35,blue-collar,married,secondary,no,252,no,no,28,jul,156,3,-1,0,no
37,blue-collar,married,primary,no,-13,no,no,8,jul,192,1,-1,0,no
76,management,married,tertiary,no,2457,no,no,11,oct,414,2,-1,0,yes
57,management,married,tertiary,no,89,no,no,28,aug,139,2,-1,0,no
34,entrepreneur,married,secondary,no,879,yes,no,22,aug,133,5,-1,0,no
47,entrepreneur,married,secondary,no,655,yes,no,23,jan,155,1,-1,0,no
32,services,single,secondary,no,246,no,no,2,jul,125,1,-1,0,no
46,technician,married,secondary,no,423,yes,no,15,may,345,1,-1,0,no
44,management,married,tertiary,no,227,yes,no,27,apr,240,4,-1,0,no
54,retired,married,secondary,no,2815,no,no,19,nov,147,1,-1,0,no
47,admin.,married,secondary,no,549,no,no,18,nov,520,2,-1,0,no
43,unemployed,married,secondary,no,493,yes,no,20,nov,369,1,-1,0,no
54,technician,married,secondary,no,2682,no,no,2,feb,220,1,92,1,no
50,admin.,married,secondary,no,35,no,no,9,jun,138,2,-1,0,no
28,admin.,married,secondary,no,-24,yes,yes,16,may,239,3,-1,0,no
33,blue-collar,married,primary,no,-43,yes,no,16,may,155,1,-1,0,no
47,unemployed,married,secondary,no,358,no,no,9,jun,189,1,-1,0,no
44,blue-collar,married,secondary,no,785,yes,no,25,may,93,2,-1,0,no
57,retired,married,secondary,no,1982,yes,no,14,apr,2,1,346,1,no
26,services,married,secondary,no,-11,no,no,28,aug,419,2,-1,0,no
58,management,married,tertiary,no,-56,yes,no,15,may,186,7,-1,0,no
36,management,married,tertiary,no,1897,no,no,12,may,64,2,189,1,no
32,technician,single,secondary,no,906,yes,no,20,may,62,5,294,1,no
43,services,married,secondary,no,611,yes,no,7,may,850,1,-1,0,yes
33,technician,single,secondary,no,31,no,no,28,aug,137,3,-1,0,no
33,services,married,secondary,no,-8,yes,no,21,aug,126,5,-1,0,no
33,admin.,single,secondary,no,594,no,no,26,jul,389,2,88,1,yes
26,services,single,secondary,no,516,no,no,5,jun,124,1,-1,0,no
36,services,married,secondary,no,847,yes,no,17,nov,105,2,149,4,no
35,management,married,tertiary,no,121,yes,yes,11,jul,177,1,-1,0,no
49,blue-collar,married,secondary,no,385,no,no,19,jun,398,3,-1,0,no
56,admin.,married,secondary,no,0,no,no,27,aug,316,5,-1,0,no
55,blue-collar,married,primary,no,602,yes,no,15,may,221,1,-1,0,no
47,management,married,tertiary,no,227,yes,no,17,apr,166,2,260,8,no
42,technician,married,secondary,no,28,no,no,28,jun,198,1,-1,0,no
33,management,single,tertiary,no,-19,yes,no,20,may,195,2,-1,0,no
25,blue-collar,single,secondary,no,844,yes,no,8,may,280,2,-1,0,no
24,admin.,single,secondary,no,61,yes,no,14,may,182,3,-1,0,no
46,housemaid,married,secondary,no,73,no,no,20,jun,136,1,-1,0,no
52,entrepreneur,married,secondary,no,1352,yes,no,12,jul,177,1,-1,0,no
50,technician,married,secondary,no,-274,no,no,20,jun,191,1,-1,0,no
33,blue-collar,married,secondary,no,1,yes,no,22,jul,586,4,-1,0,no
52,management,married,tertiary,no,1051,no,no,21,sep,135,1,-1,0,no
56,retired,married,secondary,no,-56,no,yes,29,jul,286,3,-1,0,no
36,blue-collar,married,secondary,no,412,yes,no,23,aug,186,12,-1,0,no
41,technician,married,secondary,no,251,yes,no,26,may,297,3,-1,0,no
29,unemployed,single,secondary,no,1202,no,no,14,jul,674,2,94,2,yes
45,entrepreneur,married,secondary,no,-20,no,no,22,aug,422,5,-1,0,no
44,admin.,married,secondary,no,835,no,no,20,nov,339,3,168,1,no
25,admin.,single,secondary,no,3,no,no,15,may,124,4,-1,0,no
53,technician,married,secondary,no,1205,no,no,5,aug,88,1,-1,0,no
33,blue-collar,married,secondary,no,151,yes,no,6,jul,251,7,-1,0,no
39,management,married,tertiary,no,7,yes,no,24,apr,268,1,-1,0,no
35,management,married,tertiary,no,790,no,no,22,nov,317,2,137,2,no
32,technician,single,secondary,no,658,yes,no,20,may,831,3,-1,0,no
30,management,single,tertiary,no,241,no,no,4,jun,138,2,-1,0,no
34,blue-collar,married,primary,no,463,no,no,22,aug,329,8,-1,0,no
48,services,married,secondary,no,1142,no,no,21,jun,69,2,-1,0,no
31,technician,married,secondary,no,-234,yes,no,24,aug,60,3,-1,0,no
34,admin.,single,secondary,no,23,yes,no,6,may,141,4,-1,0,no
58,retired,married,secondary,no,-4,yes,yes,4,aug,128,1,-1,0,no
45,management,married,tertiary,no,739,no,no,22,jul,191,3,-1,0,no
53,management,married,tertiary,no,191,no,no,9,may,132,3,-1,0,no
36,blue-collar,married,secondary,no,61,yes,no,2,may,302,1,350,1,no
38,blue-collar,single,primary,no,3923,yes,no,9,may,88,1,-1,0,no
55,retired,married,secondary,no,324,yes,no,9,jun,254,2,-1,0,no
36,management,single,tertiary,no,1159,no,no,26,jan,136,2,-1,0,no
60,management,married,tertiary,no,704,no,no,20,nov,319,7,-1,0,no
37,technician,married,secondary,no,523,no,no,23,jul,86,4,-1,0,no
38,technician,married,secondary,no,464,yes,no,21,nov,536,1,121,1,yes
35,admin.,married,secondary,no,549,yes,no,13,may,239,4,-1,0,no
41,services,married,secondary,no,-8,yes,no,7,may,190,7,-1,0,no
30,blue-collar,single,secondary,no,1197,yes,no,21,may,50,5,51,1,no
32,technician,married,secondary,no,494,yes,no,12,may,359,4,-1,0,no
58,retired,married,secondary,no,426,no,no,20,nov,429,2,173,2,no
49,technician,married,secondary,no,6,no,no,19,jun,149,2,-1,0,no
40,blue-collar,married,primary,no,68,yes,no,29,may,281,3,-1,0,no
30,entrepreneur,single,tertiary,no,631,yes,no,5,may,454,1,-1,0,yes
36,management,married,tertiary,no,-20,yes,no,4,aug,146,1,-1,0,no
24,management,single,tertiary,no,652,yes,no,19,nov,90,28,-1,0,no
37,management,married,tertiary,no,87,no,no,16,jun,768,1,-1,0,no
43,unemployed,married,secondary,no,558,no,no,15,jul,196,2,-1,0,no
38,admin.,married,secondary,no,-294,yes,yes,28,nov,264,2,253,5,no
55,management,married,secondary,no,301,no,no,18,nov,386,1,-1,0,no
34,technician,married,secondary,no,29,no,no,22,aug,80,17,-1,0,no
49,blue-collar,married,secondary,no,631,yes,no,16,may,23,7,184,13,no
27,student,single,tertiary,no,5984,no,no,7,jul,437,1,214,10,yes
50,technician,married,secondary,no,756,no,yes,8,jul,226,2,-1,0,no
43,blue-collar,married,secondary,no,21,no,yes,6,jul,187,2,-1,0,no
59,retired,married,secondary,no,227,yes,no,4,feb,800,2,274,1,yes
55,unemployed,married,secondary,no,943,no,no,5,jun,155,2,-1,0,no
45,blue-collar,married,secondary,no,1523,no,no,3,jun,133,1,-1,0,no
51,services,married,secondary,no,475,no,no,17,jun,686,2,-1,0,no
37,technician,married,secondary,no,848,no,no,25,aug,250,4,-1,0,no
48,housemaid,married,secondary,no,531,no,no,7,jul,120,1,-1,0,no
45,admin.,married,secondary,no,-114,yes,no,27,may,67,9,-1,0,no
60,management,married,tertiary,no,2413,no,no,26,aug,99,2,-1,0,no
44,admin.,married,secondary,no,671,yes,no,28,may,288,3,-1,0,no
41,management,married,tertiary,no,123,yes,no,13,may,106,2,-1,0,no
34,blue-collar,married,primary,no,911,yes,no,21,nov,348,5,-1,0,no
34,technician,single,secondary,no,151,no,no,8,may,373,1,-1,0,yes
51,entrepreneur,married,secondary,no,725,yes,no,7,jul,166,4,-1,0,no
49,management,married,tertiary,no,-114,no,no,24,aug,110,4,-1,0,no
40,management,married,tertiary,no,498,no,no,23,jun,126,3,-1,0,no
38,self-employed,married,secondary,no,530,yes,no,26,aug,159,3,-1,0,no
56,unemployed,married,secondary,no,721,yes,no,13,may,116,1,-1,0,no
37,technician,married,secondary,no,171,yes,no,24,jul,96,1,-1,0,no
35,management,married,tertiary,no,379,no,no,14,may,480,2,-1,0,yes
20,management,single,tertiary,no,343,no,no,7,sep,477,1,207,1,yes
52,management,married,tertiary,no,267,yes,no,8,aug,138,1,-1,0,no
45,technician,married,secondary,no,345,no,no,7,jun,204,1,-1,0,no
35,blue-collar,married,secondary,no,-161,yes,yes,19,jun,144,1,-1,0,no
57,blue-collar,married,primary,no,20,no,no,7,jun,66,5,-1,0,no
44,blue-collar,married,secondary,no,506,no,no,7,jun,148,4,-1,0,no
53,admin.,married,secondary,no,41,yes,no,6,aug,161,1,-1,0,no
32,management,single,tertiary,no,5379,no,no,7,jun,183,4,-1,0,no
45,technician,married,secondary,no,686,yes,no,6,jun,342,1,-1,0,no
41,management,married,tertiary,no,2685,no,no,30,jan,579,2,-1,0,yes
31,management,single,tertiary,no,234,no,no,14,may,182,2,-1,0,no
37,management,married,tertiary,no,2219,no,no,30,mar,374,2,-1,0,yes
33,services,single,secondary,no,595,yes,no,21,nov,78,3,-1,0,no
54,technician,married,secondary,no,668,yes,no,21,nov,569,3,-1,0,yes
32,services,married,secondary,no,524,yes,no,5,may,80,2,-1,0,no
39,services,married,secondary,no,-28,yes,no,20,nov,334,3,-1,0,no
48,self-employed,married,secondary,no,885,no,no,19,jun,144,2,-1,0,no
36,management,married,tertiary,no,281,no,no,24,aug,192,9,-1,0,no
33,services,married,secondary,no,108,yes,no,23,may,215,7,-1,0,no
48,self-employed,married,tertiary,no,1151,no,no,25,nov,111,2,-1,0,no
58,housemaid,married,secondary,no,200,yes,no,29,may,159,1,-1,0,no
36,technician,single,tertiary,no,2655,no,no,7,jun,68,4,-1,0,no
39,entrepreneur,married,secondary,no,333,yes,no,9,jun,144,1,-1,0,no
32,technician,married,secondary,no,521,yes,no,26,jul,71,5,-1,0,no
34,student,single,tertiary,no,232,no,no,5,jul,148,1,-1,0,no
56,management,married,tertiary,no,4828,yes,no,9,sep,707,1,131,1,yes
51,management,married,secondary,no,432,no,no,30,jan,338,2,90,7,no
23,technician,single,secondary,no,22,yes,yes,2,feb,117,2,204,2,no
34,admin.,married,secondary,no,149,yes,no,9,may,110,1,-1,0,no
59,management,married,tertiary,no,2349,yes,no,4,jun,44,2,-1,0,no
36,student,single,tertiary,no,192,no,no,14,aug,170,7,-1,0,no
32,blue-collar,married,primary,no,-47,yes,yes,10,jul,103,1,-1,0,no
25,technician,single,secondary,no,350,yes,no,21,jun,172,4,-1,0,no
43,technician,married,secondary,no,9,yes,yes,21,jan,72,1,-1,0,no
50,management,married,tertiary,no,149,no,no,7,jun,214,1,-1,0,no
72,services,married,secondary,no,3513,yes,no,7,jul,232,1,-1,0,yes
40,entrepreneur,married,secondary,no,424,yes,no,1,feb,827,1,171,1,yes
34,management,married,tertiary,no,644,yes,no,18,may,247,2,-1,0,no
25,entrepreneur,single,tertiary,no,653,yes,no,5,jun,225,5,-1,0,no
29,admin.,single,secondary,no,865,yes,no,20,nov,66,3,-1,0,no
31,blue-collar,married,primary,no,1491,yes,no,11,jul,168,1,-1,0,no
49,housemaid,married,secondary,no,192,no,no,25,may,578,2,-1,0,no
52,blue-collar,married,secondary,no,1109,no,no,15,oct,220,2,195,6,no
30,management,single,tertiary,no,75,yes,no,16,apr,292,5,-1,0,no
43,services,married,secondary,no,383,yes,no,24,may,135,5,-1,0,no
28,admin.,single,secondary,no,-25,yes,yes,23,jul,89,2,-1,0,no
36,entrepreneur,married,secondary,no,-15,yes,no,6,may,8,5,-1,0,no
32,student,single,secondary,no,45,yes,no,29,jul,815,2,-1,0,yes
52,blue-collar,married,secondary,no,946,no,no,5,feb,366,1,182,1,yes
50,admin.,married,secondary,no,2436,no,no,5,jun,176,1,-1,0,no
53,blue-collar,married,secondary,no,516,no,no,12,jun,157,7,-1,0,no
